case;event;time
453;Accepted-In Progress;13.04.2012-10:31:37
453;Queued-Awaiting Assignment;13.04.2012-10:32:54
453;Accepted-In Progress;13.04.2012-10:42:30
453;Accepted-In Progress;13.04.2012-10:46:48
453;Queued-Awaiting Assignment;13.04.2012-11:03:54
453;Accepted-In Progress;13.04.2012-11:13:03
453;Queued-Awaiting Assignment;13.04.2012-12:02:03
453;Accepted-In Progress;13.04.2012-12:17:39
453;Queued-Awaiting Assignment;13.04.2012-12:18:54
453;Accepted-In Progress;13.04.2012-12:31:26
453;Queued-Awaiting Assignment;13.04.2012-12:32:57
453;Accepted-In Progress;13.04.2012-13:26:12
453;Accepted-In Progress;13.04.2012-13:29:04
453;Accepted-Assigned;13.04.2012-13:29:20
453;Accepted-In Progress;16.04.2012-03:35:47
453;Queued-Awaiting Assignment;16.04.2012-23:47:18
453;Accepted-In Progress;17.04.2012-00:11:41
453;Queued-Awaiting Assignment;17.04.2012-00:45:09
453;Accepted-In Progress;18.04.2012-09:28:55
453;Queued-Awaiting Assignment;18.04.2012-09:33:27
453;Accepted-In Progress;18.04.2012-11:25:53
453;Completed-Resolved;03.05.2012-15:53:17
453;Completed-Closed;03.05.2012-23:19:58
454;Accepted-In Progress;11.04.2012-07:02:08
454;Accepted-In Progress;11.04.2012-07:02:24
454;Queued-Awaiting Assignment;11.04.2012-07:18:36
454;Accepted-In Progress;11.04.2012-08:15:51
454;Queued-Awaiting Assignment;11.04.2012-08:16:57
454;Accepted-In Progress;11.04.2012-08:17:25
454;Accepted-Assigned;11.04.2012-08:28:11
454;Accepted-In Progress;11.04.2012-09:20:56
454;Accepted-Wait - Implementation;11.04.2012-13:42:38
454;Queued-Awaiting Assignment;12.04.2012-11:49:13
454;Accepted-In Progress;13.04.2012-07:01:04
454;Queued-Awaiting Assignment;13.04.2012-07:02:29
454;Accepted-In Progress;13.04.2012-07:46:35
454;Queued-Awaiting Assignment;13.04.2012-07:47:25
454;Accepted-In Progress;13.04.2012-07:54:07
454;Accepted-Assigned;13.04.2012-08:11:37
454;Accepted-In Progress;13.04.2012-08:31:41
454;Queued-Awaiting Assignment;13.04.2012-08:45:22
454;Accepted-In Progress;13.04.2012-08:50:53
454;Accepted-Wait;13.04.2012-10:40:12
454;Accepted-In Progress;13.04.2012-11:15:02
454;Queued-Awaiting Assignment;13.04.2012-14:51:18
454;Accepted-In Progress;13.04.2012-14:53:28
454;Accepted-Assigned;13.04.2012-14:53:48
454;Accepted-In Progress;13.04.2012-14:54:54
454;Queued-Awaiting Assignment;13.04.2012-14:58:15
454;Accepted-In Progress;13.04.2012-15:05:00
454;Queued-Awaiting Assignment;13.04.2012-15:08:52
454;Accepted-In Progress;18.04.2012-10:50:52
454;Accepted-Wait - User;18.04.2012-10:58:07
454;Completed-Resolved;04.05.2012-11:27:33
454;Completed-Closed;04.05.2012-23:17:30
455;Accepted-In Progress;11.04.2012-05:25:02
455;Accepted-In Progress;11.04.2012-05:25:56
455;Accepted-Wait - User;11.04.2012-05:43:07
455;Accepted-In Progress;03.05.2012-06:27:27
455;Completed-Resolved;03.05.2012-06:27:34
455;Completed-Closed;03.05.2012-06:27:37
456;Accepted-In Progress;11.04.2012-07:30:54
456;Accepted-In Progress;11.04.2012-07:31:02
456;Queued-Awaiting Assignment;11.04.2012-07:31:40
456;Accepted-In Progress;11.04.2012-07:42:59
456;Accepted-Wait - User;11.04.2012-07:45:04
456;Completed-Resolved;14.05.2012-10:06:16
456;Completed-Closed;21.05.2012-23:24:45
457;Queued-Awaiting Assignment;11.04.2012-08:55:01
457;Accepted-In Progress;11.04.2012-08:57:29
457;Accepted-Assigned;11.04.2012-08:57:35
457;Accepted-In Progress;11.04.2012-13:07:37
457;Accepted-Wait - User;11.04.2012-13:07:43
457;Accepted-Assigned;18.04.2012-11:33:39
457;Accepted-In Progress;18.04.2012-11:34:21
457;Accepted-Wait - User;18.04.2012-11:40:04
457;Accepted-Assigned;18.04.2012-14:15:53
457;Accepted-In Progress;20.04.2012-09:11:34
457;Accepted-Wait;20.04.2012-09:13:53
457;Accepted-In Progress;27.04.2012-13:26:47
457;Accepted-Wait - User;27.04.2012-13:28:30
457;Accepted-In Progress;30.04.2012-13:02:55
457;Accepted-Wait - User;30.04.2012-13:04:11
457;Accepted-In Progress;02.05.2012-08:19:19
457;Completed-Resolved;02.05.2012-08:47:19
457;Completed-Closed;09.05.2012-23:19:23
458;Accepted-In Progress;11.04.2012-07:39:34
458;Accepted-In Progress;11.04.2012-07:40:02
458;Queued-Awaiting Assignment;11.04.2012-07:42:54
458;Accepted-In Progress;12.04.2012-10:15:41
458;Queued-Awaiting Assignment;03.05.2012-16:38:23
458;Accepted-In Progress;03.05.2012-16:43:11
458;Completed-Resolved;03.05.2012-16:45:53
458;Completed-Closed;03.05.2012-23:19:57
459;Accepted-In Progress;11.04.2012-08:36:29
459;Accepted-In Progress;11.04.2012-08:37:15
459;Completed-In Call;11.04.2012-10:10:09
459;Accepted-In Progress;03.05.2012-12:12:54
459;Completed-Resolved;03.05.2012-12:13:35
459;Completed-Closed;10.05.2012-23:25:04
460;Accepted-In Progress;11.04.2012-08:49:59
460;Accepted-In Progress;11.04.2012-08:50:22
460;Accepted-Wait - User;11.04.2012-08:51:48
460;Queued-Awaiting Assignment;11.04.2012-09:22:09
460;Accepted-In Progress;11.04.2012-10:04:46
460;Queued-Awaiting Assignment;11.04.2012-10:06:09
460;Accepted-In Progress;11.04.2012-13:56:15
460;Accepted-Wait;11.04.2012-13:56:22
460;Accepted-In Progress;13.04.2012-06:38:27
460;Queued-Awaiting Assignment;13.04.2012-06:40:51
460;Accepted-In Progress;13.04.2012-06:42:04
460;Completed-Resolved;13.04.2012-06:44:15
460;Accepted-In Progress;13.04.2012-06:44:20
460;Accepted-Wait - User;13.04.2012-06:44:28
460;Accepted-Wait - User;16.04.2012-06:44:20
460;Completed-Resolved;02.05.2012-15:42:42
460;Completed-Closed;02.05.2012-23:18:43
461;Accepted-In Progress;11.04.2012-08:14:20
461;Accepted-In Progress;11.04.2012-08:16:20
461;Queued-Awaiting Assignment;11.04.2012-08:27:57
461;Accepted-In Progress;11.04.2012-08:31:30
461;Accepted-Assigned;11.04.2012-08:31:50
461;Accepted-In Progress;11.04.2012-08:38:50
461;Accepted-Wait - User;11.04.2012-08:42:12
461;Completed-Resolved;23.04.2012-07:47:23
461;Accepted-In Progress;23.04.2012-11:11:41
461;Accepted-Wait - User;23.04.2012-11:11:52
461;Completed-Resolved;02.05.2012-06:44:46
461;Completed-Closed;09.05.2012-23:19:24
462;Accepted-In Progress;11.04.2012-08:02:04
462;Accepted-In Progress;11.04.2012-08:04:31
462;Accepted-Wait - User;11.04.2012-08:19:18
462;Accepted-In Progress;12.04.2012-13:31:28
462;Accepted-In Progress;12.04.2012-13:31:44
462;Queued-Awaiting Assignment;12.04.2012-13:31:51
462;Accepted-In Progress;12.04.2012-14:13:30
462;Queued-Awaiting Assignment;12.04.2012-14:13:38
462;Accepted-In Progress;13.04.2012-02:31:00
462;Accepted-Wait - User;13.04.2012-02:31:08
462;Queued-Awaiting Assignment;13.04.2012-03:15:45
462;Accepted-In Progress;20.04.2012-17:06:24
462;Accepted-Assigned;20.04.2012-17:06:31
462;Accepted-In Progress;20.04.2012-17:55:20
462;Queued-Awaiting Assignment;20.04.2012-17:58:53
462;Accepted-In Progress;20.04.2012-23:13:14
462;Queued-Awaiting Assignment;20.04.2012-23:13:19
462;Accepted-In Progress;23.04.2012-04:57:16
462;Accepted-Wait - User;23.04.2012-09:38:36
462;Accepted-In Progress;30.04.2012-02:55:18
462;Accepted-Wait - User;30.04.2012-04:13:07
462;Accepted-In Progress;07.05.2012-09:58:34
462;Completed-Resolved;07.05.2012-09:58:47
462;Completed-Closed;07.05.2012-23:20:47
463;Accepted-In Progress;11.04.2012-11:10:08
463;Accepted-In Progress;11.04.2012-11:10:31
463;Queued-Awaiting Assignment;11.04.2012-11:25:49
463;Accepted-In Progress;11.04.2012-14:09:18
463;Accepted-Assigned;11.04.2012-14:09:26
463;Accepted-In Progress;12.04.2012-12:14:12
463;Queued-Awaiting Assignment;12.04.2012-12:14:49
463;Accepted-In Progress;12.04.2012-13:44:49
463;Queued-Awaiting Assignment;12.04.2012-14:10:40
463;Accepted-In Progress;26.04.2012-13:50:55
463;Queued-Awaiting Assignment;03.05.2012-16:07:26
463;Accepted-In Progress;04.05.2012-12:15:54
463;Completed-Resolved;04.05.2012-12:16:06
463;Completed-Closed;11.05.2012-23:20:28
464;Accepted-In Progress;11.04.2012-08:44:40
464;Accepted-In Progress;11.04.2012-08:45:35
464;Accepted-Wait;11.04.2012-08:57:05
464;Accepted-In Progress;11.04.2012-09:06:42
464;Completed-In Call;11.04.2012-09:07:05
464;Accepted-In Progress;09.05.2012-14:25:33
464;Completed-Resolved;09.05.2012-14:36:06
464;Completed-Closed;09.05.2012-23:19:23
465;Accepted-In Progress;11.04.2012-09:28:12
465;Accepted-In Progress;11.04.2012-09:29:23
465;Queued-Awaiting Assignment;11.04.2012-09:31:39
465;Accepted-In Progress;11.04.2012-09:49:50
465;Queued-Awaiting Assignment;11.04.2012-10:21:08
465;Accepted-In Progress;12.04.2012-02:24:45
465;Accepted-Wait - User;12.04.2012-02:24:55
465;Accepted-Wait - User;12.04.2012-10:46:07
465;Completed-Resolved;01.05.2012-06:57:21
465;Completed-Closed;01.05.2012-23:17:37
466;Accepted-In Progress;11.04.2012-09:54:33
466;Accepted-In Progress;11.04.2012-10:33:01
466;Accepted-Wait - User;13.04.2012-07:21:15
466;Completed-Resolved;02.05.2012-09:37:03
466;Completed-Closed;09.05.2012-23:19:23
467;Accepted-In Progress;11.04.2012-12:49:35
467;Accepted-In Progress;11.04.2012-12:49:59
467;Queued-Awaiting Assignment;11.04.2012-12:51:39
467;Accepted-In Progress;11.04.2012-16:19:08
467;Queued-Awaiting Assignment;11.04.2012-16:21:27
467;Accepted-In Progress;12.04.2012-09:23:31
467;Accepted-Wait - User;12.04.2012-09:23:39
467;Accepted-Wait - User;14.04.2012-12:50:24
467;Completed-Resolved;10.05.2012-07:05:52
467;Completed-Closed;10.05.2012-07:05:53
468;Accepted-In Progress;11.04.2012-10:22:27
468;Accepted-In Progress;11.04.2012-10:22:57
468;Queued-Awaiting Assignment;11.04.2012-10:25:03
468;Accepted-In Progress;11.04.2012-11:27:12
468;Accepted-Wait - User;11.04.2012-11:47:59
468;Completed-Resolved;04.05.2012-07:38:09
468;Completed-Closed;11.05.2012-23:20:28
469;Accepted-In Progress;11.04.2012-11:38:30
469;Accepted-In Progress;11.04.2012-11:38:37
469;Queued-Awaiting Assignment;11.04.2012-11:42:08
469;Accepted-In Progress;11.04.2012-13:58:03
469;Queued-Awaiting Assignment;11.04.2012-13:58:10
469;Accepted-In Progress;17.04.2012-08:45:49
469;Accepted-Wait - User;17.04.2012-09:21:00
469;Accepted-In Progress;17.04.2012-09:40:33
469;Queued-Awaiting Assignment;17.04.2012-09:43:44
469;Accepted-In Progress;17.04.2012-13:53:15
469;Accepted-In Progress;02.05.2012-06:48:03
469;Accepted-Assigned;02.05.2012-06:48:26
469;Accepted-In Progress;02.05.2012-06:50:04
469;Accepted-Assigned;02.05.2012-06:50:18
469;Accepted-In Progress;02.05.2012-10:07:07
469;Accepted-Wait - User;02.05.2012-11:49:57
469;Accepted-In Progress;02.05.2012-12:14:23
469;Completed-Resolved;02.05.2012-12:15:02
469;Completed-Closed;09.05.2012-23:19:22
470;Accepted-In Progress;11.04.2012-12:38:26
470;Accepted-In Progress;11.04.2012-12:38:42
470;Queued-Awaiting Assignment;11.04.2012-13:08:31
470;Accepted-In Progress;11.04.2012-13:08:33
470;Completed-Resolved;11.04.2012-13:08:53
470;Completed-Closed;11.04.2012-13:09:05
470;Completed-Closed;26.04.2012-08:05:01
470;Accepted-In Progress;26.04.2012-08:05:02
470;Queued-Awaiting Assignment;26.04.2012-09:04:23
470;Accepted-In Progress;26.04.2012-22:38:04
470;Accepted-Wait - User;26.04.2012-22:38:21
470;Accepted-Assigned;27.04.2012-00:38:13
470;Accepted-In Progress;27.04.2012-09:15:19
470;Accepted-Wait - User;27.04.2012-09:20:14
470;Accepted-Assigned;27.04.2012-09:20:23
470;Accepted-In Progress;27.04.2012-17:04:42
470;Queued-Awaiting Assignment;27.04.2012-17:06:48
470;Accepted-In Progress;28.04.2012-01:27:42
470;Queued-Awaiting Assignment;28.04.2012-01:27:53
470;Accepted-In Progress;30.04.2012-08:01:37
470;Accepted-Assigned;30.04.2012-08:01:46
470;Accepted-In Progress;30.04.2012-08:41:27
470;Accepted-Wait - User;30.04.2012-08:41:46
470;Accepted-In Progress;30.04.2012-13:35:43
470;Queued-Awaiting Assignment;30.04.2012-13:46:51
470;Accepted-In Progress;30.04.2012-15:25:34
470;Queued-Awaiting Assignment;30.04.2012-15:27:18
470;Accepted-In Progress;02.05.2012-14:30:22
470;Accepted-Wait - User;03.05.2012-08:31:17
470;Completed-Resolved;03.05.2012-12:12:25
470;Completed-Closed;10.05.2012-23:25:04
471;Accepted-In Progress;11.04.2012-13:05:59
471;Accepted-In Progress;11.04.2012-13:06:25
471;Accepted-Assigned;11.04.2012-13:06:48
471;Accepted-In Progress;11.04.2012-13:23:32
471;Completed-Resolved;15.05.2012-14:17:03
471;Completed-Closed;22.05.2012-23:21:00
472;Accepted-In Progress;11.04.2012-13:25:16
472;Accepted-In Progress;11.04.2012-13:26:55
472;Accepted-Assigned;11.04.2012-13:28:25
472;Accepted-In Progress;11.04.2012-15:49:39
472;Accepted-Assigned;11.04.2012-15:49:53
472;Accepted-In Progress;11.04.2012-21:36:34
472;Accepted-Wait - Implementation;11.04.2012-21:38:53
472;Accepted-Assigned;12.04.2012-12:57:54
472;Accepted-In Progress;18.04.2012-18:23:04
472;Completed-Resolved;15.05.2012-14:28:01
472;Completed-Closed;22.05.2012-23:21:00
473;Accepted-In Progress;11.04.2012-14:13:30
473;Accepted-In Progress;11.04.2012-14:15:26
473;Accepted-Assigned;11.04.2012-14:15:37
473;Accepted-In Progress;02.05.2012-12:58:28
473;Completed-Resolved;02.05.2012-12:58:45
473;Completed-Closed;09.05.2012-23:19:22
474;Accepted-In Progress;11.04.2012-13:43:41
474;Accepted-In Progress;11.04.2012-13:43:49
474;Queued-Awaiting Assignment;11.04.2012-14:10:40
474;Accepted-In Progress;11.04.2012-14:54:26
474;Accepted-Wait - User;11.04.2012-17:11:37
474;Accepted-Assigned;11.04.2012-17:15:39
474;Accepted-Assigned;11.04.2012-17:15:40
474;Accepted-In Progress;11.04.2012-18:40:43
474;Accepted-Wait - User;11.04.2012-18:42:21
474;Accepted-Assigned;12.04.2012-02:12:25
474;Accepted-In Progress;12.04.2012-09:56:46
474;Accepted-Wait - User;12.04.2012-09:56:58
474;Accepted-Assigned;13.04.2012-17:38:08
474;Accepted-In Progress;13.04.2012-18:12:34
474;Accepted-Wait - User;13.04.2012-18:15:17
474;Accepted-Assigned;16.04.2012-01:29:44
474;Accepted-In Progress;16.04.2012-11:02:48
474;Queued-Awaiting Assignment;16.04.2012-11:25:42
474;Accepted-In Progress;16.04.2012-11:35:45
474;Queued-Awaiting Assignment;16.04.2012-11:39:03
474;Accepted-In Progress;16.04.2012-12:34:30
474;Queued-Awaiting Assignment;16.04.2012-12:35:22
474;Accepted-In Progress;16.04.2012-12:45:15
474;Queued-Awaiting Assignment;16.04.2012-13:37:09
474;Accepted-In Progress;16.04.2012-13:39:47
474;Queued-Awaiting Assignment;16.04.2012-13:40:08
474;Accepted-In Progress;16.04.2012-13:40:20
474;Accepted-Assigned;16.04.2012-13:40:57
474;Accepted-In Progress;16.04.2012-13:46:02
474;Queued-Awaiting Assignment;16.04.2012-13:59:47
474;Accepted-In Progress;16.04.2012-14:09:02
474;Queued-Awaiting Assignment;16.04.2012-14:10:04
474;Accepted-In Progress;16.04.2012-14:16:36
474;Accepted-Wait - User;16.04.2012-14:16:48
474;Accepted-In Progress;16.04.2012-15:00:46
474;Queued-Awaiting Assignment;16.04.2012-15:04:39
474;Accepted-In Progress;16.04.2012-17:43:54
474;Accepted-Assigned;16.04.2012-17:45:20
474;Accepted-In Progress;16.04.2012-17:49:59
474;Accepted-In Progress;18.04.2012-08:56:16
474;Queued-Awaiting Assignment;18.04.2012-08:57:25
474;Accepted-In Progress;18.04.2012-11:14:57
474;Accepted-Wait - User;18.04.2012-12:40:31
474;Queued-Awaiting Assignment;19.04.2012-16:00:50
474;Accepted-In Progress;20.04.2012-05:24:48
474;Queued-Awaiting Assignment;20.04.2012-06:05:47
474;Accepted-In Progress;20.04.2012-06:15:10
474;Accepted-Wait - User;20.04.2012-06:23:48
474;Accepted-Assigned;20.04.2012-07:20:31
474;Accepted-In Progress;20.04.2012-10:31:58
474;Queued-Awaiting Assignment;20.04.2012-10:33:24
474;Accepted-In Progress;20.04.2012-10:34:56
474;Queued-Awaiting Assignment;20.04.2012-10:35:14
474;Accepted-In Progress;20.04.2012-10:56:38
474;Queued-Awaiting Assignment;20.04.2012-10:59:21
474;Accepted-In Progress;23.04.2012-12:33:02
474;Queued-Awaiting Assignment;23.04.2012-15:13:05
474;Accepted-In Progress;23.04.2012-15:19:06
474;Queued-Awaiting Assignment;23.04.2012-15:20:18
474;Queued-Awaiting Assignment;23.04.2012-15:20:19
474;Accepted-In Progress;23.04.2012-15:38:28
474;Queued-Awaiting Assignment;23.04.2012-15:40:50
474;Accepted-In Progress;24.04.2012-05:11:36
474;Accepted-Assigned;24.04.2012-05:17:35
474;Accepted-In Progress;03.05.2012-09:19:32
474;Completed-Resolved;03.05.2012-09:19:49
474;Completed-Closed;10.05.2012-23:25:04
475;Queued-Awaiting Assignment;11.04.2012-16:14:50
475;Accepted-In Progress;11.04.2012-23:19:01
475;Accepted-In Progress;11.04.2012-23:20:04
475;Queued-Awaiting Assignment;11.04.2012-23:20:22
475;Accepted-In Progress;14.04.2012-01:17:36
475;Queued-Awaiting Assignment;14.04.2012-01:17:43
475;Accepted-In Progress;16.04.2012-14:08:00
475;Accepted-Assigned;16.04.2012-14:08:20
475;Accepted-In Progress;17.04.2012-13:32:06
475;Queued-Awaiting Assignment;17.04.2012-13:38:22
475;Accepted-In Progress;17.04.2012-13:52:48
475;Queued-Awaiting Assignment;17.04.2012-15:02:01
475;Accepted-In Progress;17.04.2012-20:28:47
475;Queued-Awaiting Assignment;17.04.2012-20:30:38
475;Accepted-In Progress;19.04.2012-10:28:19
475;Queued-Awaiting Assignment;19.04.2012-10:29:06
475;Accepted-In Progress;19.04.2012-10:34:46
475;Accepted-Assigned;19.04.2012-10:41:14
475;Accepted-In Progress;19.04.2012-13:32:41
475;Accepted-Assigned;19.04.2012-13:39:16
475;Accepted-In Progress;19.04.2012-13:45:46
475;Accepted-Wait - Vendor;19.04.2012-13:47:23
475;Accepted-Assigned;26.04.2012-11:48:45
475;Accepted-In Progress;27.04.2012-08:36:25
475;Accepted-Wait - Implementation;27.04.2012-08:41:24
475;Accepted-In Progress;27.04.2012-08:42:17
475;Accepted-Wait - Implementation;27.04.2012-09:06:48
475;Accepted-In Progress;27.04.2012-11:53:57
475;Accepted-Wait - User;27.04.2012-12:21:17
475;Accepted-In Progress;03.05.2012-14:08:35
475;Completed-Resolved;03.05.2012-14:09:50
475;Completed-Closed;10.05.2012-23:25:03
476;Accepted-In Progress;11.04.2012-19:54:59
476;Accepted-In Progress;11.04.2012-19:55:19
476;Queued-Awaiting Assignment;11.04.2012-20:00:23
476;Accepted-In Progress;11.04.2012-20:25:47
476;Accepted-Wait - User;11.04.2012-20:36:15
476;Accepted-Assigned;16.04.2012-01:50:02
476;Accepted-In Progress;16.04.2012-02:29:52
476;Accepted-Wait - User;16.04.2012-02:29:58
476;Queued-Awaiting Assignment;16.04.2012-06:30:44
476;Accepted-In Progress;16.04.2012-07:02:07
476;Accepted-Wait - User;19.04.2012-14:15:29
476;Completed-Resolved;02.05.2012-14:55:06
476;Completed-Closed;09.05.2012-23:19:21
477;Accepted-In Progress;11.04.2012-17:54:34
477;Accepted-In Progress;11.04.2012-17:55:54
477;Queued-Awaiting Assignment;11.04.2012-17:57:01
477;Accepted-In Progress;11.04.2012-17:59:49
477;Accepted-Assigned;11.04.2012-17:59:56
477;Accepted-In Progress;07.05.2012-12:57:02
477;Completed-Resolved;07.05.2012-12:57:44
477;Completed-Closed;14.05.2012-23:23:27
478;Accepted-In Progress;11.04.2012-14:50:58
478;Accepted-In Progress;11.04.2012-14:52:31
478;Queued-Awaiting Assignment;11.04.2012-14:54:24
478;Accepted-In Progress;19.04.2012-09:00:06
478;Queued-Awaiting Assignment;19.04.2012-09:01:25
478;Accepted-In Progress;07.05.2012-10:20:20
478;Completed-Resolved;07.05.2012-10:20:53
478;Completed-Closed;14.05.2012-23:23:28
479;Accepted-In Progress;11.04.2012-15:15:42
479;Accepted-In Progress;11.04.2012-15:15:58
479;Queued-Awaiting Assignment;11.04.2012-15:18:37
479;Accepted-In Progress;11.04.2012-15:22:42
479;Queued-Awaiting Assignment;11.04.2012-15:23:17
479;Accepted-In Progress;12.04.2012-13:29:05
479;Accepted-Assigned;12.04.2012-14:38:33
479;Accepted-In Progress;03.05.2012-14:05:09
479;Completed-Resolved;03.05.2012-14:05:36
479;Completed-Closed;03.05.2012-23:19:54
480;Accepted-In Progress;11.04.2012-16:43:36
480;Accepted-In Progress;11.04.2012-16:44:13
480;Queued-Awaiting Assignment;11.04.2012-16:46:30
480;Accepted-In Progress;12.04.2012-09:54:44
480;Queued-Awaiting Assignment;13.04.2012-08:33:20
480;Accepted-In Progress;13.04.2012-08:53:19
480;Accepted-Wait - User;13.04.2012-08:57:07
480;Queued-Awaiting Assignment;18.04.2012-16:08:06
480;Accepted-In Progress;19.04.2012-08:21:09
480;Queued-Awaiting Assignment;23.04.2012-10:22:23
480;Accepted-In Progress;23.04.2012-11:45:28
480;Accepted-Wait - User;23.04.2012-11:51:09
480;Completed-Resolved;03.05.2012-06:19:10
480;Completed-Closed;03.05.2012-23:19:54
481;Accepted-In Progress;11.04.2012-18:24:03
481;Accepted-In Progress;11.04.2012-18:24:40
481;Accepted-Wait - Implementation;11.04.2012-18:30:08
481;Queued-Awaiting Assignment;11.04.2012-18:53:27
481;Accepted-In Progress;12.04.2012-07:18:18
481;Accepted-Assigned;12.04.2012-07:18:28
481;Accepted-In Progress;12.04.2012-09:26:22
481;Accepted-Wait - User;12.04.2012-09:26:26
481;Completed-Resolved;07.05.2012-13:51:16
481;Completed-Closed;14.05.2012-23:23:27
482;Queued-Awaiting Assignment;12.04.2012-08:58:47
482;Accepted-In Progress;12.04.2012-09:26:24
482;Accepted-Assigned;12.04.2012-09:26:30
482;Accepted-In Progress;12.04.2012-13:43:10
