case_id;activity;time;Resource
1314;Resolve ticket;08.01.2013-08:10:23;Value 9
1314;Closed;23.01.2013-08:10:36;Value 3
1315;Assign seriousness;16.05.2012-07:08:15;Value 1
1315;Take in charge ticket;16.05.2012-07:35:03;Value 6
1315;Resolve ticket;16.05.2012-07:48:57;Value 6
1315;Closed;14.07.2012-07:11:12;Value 5
1316;Assign seriousness;18.07.2012-07:01:14;Value 1
1316;Resolve ticket;18.07.2012-07:24:34;Value 4
1316;Closed;09.09.2012-07:10:33;Value 5
1317;Assign seriousness;27.03.2013-08:17:01;Value 2
1317;Take in charge ticket;09.04.2013-08:48:15;Value 2
1317;Require upgrade;12.04.2013-07:04:27;Value 1
1317;Resolve ticket;12.04.2013-08:48:31;Value 2
1317;Closed;27.04.2013-08:48:51;Value 3
1318;Assign seriousness;15.04.2013-13:53:52;Value 4
1318;Take in charge ticket;08.05.2013-07:57:41;Value 2
1318;Resolve ticket;08.05.2013-10:19:38;Value 1
1318;Closed;23.05.2013-10:19:50;Value 3
1319;Assign seriousness;02.05.2012-12:09:26;Value 1
1319;Take in charge ticket;02.05.2012-13:49:15;Value 13
1319;Resolve ticket;07.05.2012-10:20:51;Value 13
1319;Closed;09.06.2012-12:10:27;Value 5
1320;Assign seriousness;18.04.2012-08:55:20;Value 1
1320;Take in charge ticket;18.04.2012-12:36:14;Value 13
1320;Wait;23.04.2012-07:20:19;Value 13
1320;Resolve ticket;11.05.2012-08:51:18;Value 13
1320;Closed;10.06.2012-10:40:43;Value 5
1321;Assign seriousness;04.06.2010-09:44:39;Value 16
1321;Take in charge ticket;04.06.2010-10:42:32;Value 16
1321;Wait;04.06.2010-10:42:52;Value 16
1321;Take in charge ticket;21.06.2010-16:34:06;Value 16
1321;Resolve ticket;21.06.2010-16:34:13;Value 16
1321;Closed;06.07.2010-16:34:23;Value 5
1322;Assign seriousness;05.04.2013-16:10:29;Value 1
1322;Take in charge ticket;23.04.2013-07:27:05;Value 2
1322;Resolve ticket;23.04.2013-15:55:57;Value 1
1322;Closed;08.05.2013-15:56:16;Value 3
1323;Assign seriousness;20.04.2011-14:51:26;Value 8
1323;Take in charge ticket;20.04.2011-14:51:48;Value 8
1323;Resolve ticket;26.04.2011-09:22:16;Value 2
1323;Take in charge ticket;03.05.2011-10:00:28;Value 2
1323;Resolve ticket;04.05.2011-08:47:04;Value 2
1323;Closed;21.05.2011-15:01:05;Value 5
1324;Assign seriousness;11.01.2012-09:44:33;Value 1
1324;Resolve ticket;12.01.2012-14:25:42;Value 1
1324;Closed;11.02.2012-09:50:24;Value 5
1325;Assign seriousness;24.10.2011-10:09:39;Value 1
1325;Take in charge ticket;24.10.2011-10:09:49;Value 1
1325;Resolve ticket;28.10.2011-13:16:38;Value 1
1325;Closed;01.12.2011-11:10:29;Value 5
1326;Assign seriousness;07.08.2012-12:34:32;Value 13
1326;Wait;05.09.2012-12:43:03;Value 1
1326;Resolve ticket;13.09.2012-14:58:00;Value 13
1326;Closed;28.09.2012-14:58:18;Value 3
1327;Assign seriousness;22.02.2010-15:00:57;Value 2
1327;Take in charge ticket;22.02.2010-15:01:16;Value 2
1327;Wait;23.02.2010-15:52:23;Value 2
1327;Take in charge ticket;24.02.2010-09:50:30;Value 2
1327;Resolve ticket;24.02.2010-10:29:49;Value 2
1327;Closed;25.03.2010-15:10:39;Value 5
1328;Assign seriousness;01.03.2012-13:23:41;Value 1
1328;Take in charge ticket;02.03.2012-07:57:34;Value 10
1328;Resolve ticket;02.03.2012-14:50:16;Value 2
1328;Closed;03.04.2012-12:30:26;Value 5
1329;Assign seriousness;10.08.2012-13:34:03;Value 4
1329;Resolve ticket;13.08.2012-09:26:32;Value 13
1329;Resolve ticket;13.08.2012-09:26:32;Value 13
1329;Closed;12.09.2012-09:26:55;Value 5
1330;Assign seriousness;09.12.2011-09:38:14;Value 13
1330;Take in charge ticket;09.12.2011-09:38:22;Value 13
1330;Resolve ticket;14.12.2011-09:09:36;Value 13
1330;Closed;11.01.2012-09:40:23;Value 5
1331;Assign seriousness;03.09.2012-16:10:07;Value 1
1331;Take in charge ticket;05.09.2012-07:13:32;Value 3
1331;Resolve ticket;20.09.2012-13:22:50;Value 2
1331;Closed;05.10.2012-13:23:09;Value 3
1332;Assign seriousness;01.06.2010-07:53:51;Value 15
1332;Take in charge ticket;04.06.2010-09:16:54;Value 16
1332;Wait;04.06.2010-12:12:27;Value 16
1332;Take in charge ticket;09.06.2010-11:47:56;Value 16
1332;Resolve ticket;09.06.2010-11:48:04;Value 16
1332;Closed;03.07.2010-08:00:23;Value 5
1333;Assign seriousness;17.02.2012-14:33:50;Value 4
1333;Assign seriousness;17.02.2012-14:45:57;Value 2
1333;Take in charge ticket;20.02.2012-08:47:32;Value 6
1333;Wait;21.02.2012-17:00:14;Value 6
1333;Resolve ticket;22.02.2012-13:53:23;Value 6
1333;Closed;06.04.2012-09:40:40;Value 5
1334;Assign seriousness;03.11.2011-10:52:15;Value 2
1334;Take in charge ticket;03.11.2011-10:52:31;Value 2
1334;Resolve ticket;03.11.2011-15:53:26;Value 2
1334;Closed;17.12.2011-11:01:03;Value 5
1335;Assign seriousness;07.02.2012-11:20:12;Value 1
1335;Take in charge ticket;07.02.2012-11:20:24;Value 1
1335;Resolve ticket;09.02.2012-11:44:03;Value 1
1335;Resolve ticket;09.02.2012-11:44:04;Value 1
1335;Closed;09.03.2012-11:30:21;Value 5
1336;Assign seriousness;16.09.2011-13:19:34;Value 1
1336;Take in charge ticket;11.10.2011-14:12:12;Value 2
1336;Resolve ticket;11.10.2011-14:12:58;Value 2
1336;Closed;26.10.2011-14:14:06;Value 5
1337;Assign seriousness;13.09.2012-13:52:09;Value 13
1337;Resolve ticket;01.10.2012-08:22:48;Value 2
1337;Closed;16.10.2012-08:23:05;Value 3
1338;Assign seriousness;27.06.2011-14:21:02;Value 8
1338;Assign seriousness;27.06.2011-14:29:27;Value 8
1338;Take in charge ticket;01.07.2011-14:31:29;Value 13
1338;Wait;11.07.2011-12:47:43;Value 13
1338;Take in charge ticket;12.07.2011-13:39:57;Value 13
1338;Wait;12.07.2011-13:45:22;Value 13
1338;Resolve ticket;13.07.2011-07:32:18;Value 13
1338;Closed;14.08.2011-09:10:59;Value 5
1339;Assign seriousness;27.07.2010-13:32:52;Value 2
1339;Take in charge ticket;27.07.2010-13:41:21;Value 11
1339;Resolve ticket;27.07.2010-13:41:28;Value 11
1339;Closed;09.09.2010-13:40:21;Value 5
1340;Assign seriousness;13.07.2011-08:16:30;Value 6
1340;Take in charge ticket;13.07.2011-14:01:30;Value 2
1340;Resolve ticket;13.07.2011-14:02:33;Value 2
1340;Closed;26.08.2011-08:20:27;Value 5
1341;Assign seriousness;29.07.2011-13:03:29;Value 2
1341;Resolve ticket;03.08.2011-08:37:40;Value 9
1341;Resolve ticket;03.08.2011-08:37:41;Value 9
1341;Closed;15.09.2011-13:10:39;Value 5
1342;Assign seriousness;29.05.2012-15:40:26;Value 1
1342;Take in charge ticket;30.05.2012-14:46:28;Value 1
1342;Wait;31.05.2012-10:43:47;Value 9
1342;Resolve ticket;31.05.2012-13:18:43;Value 9
1342;Closed;15.07.2012-08:21:11;Value 5
1343;Assign seriousness;17.07.2012-10:39:38;Value 1
1343;Take in charge ticket;17.07.2012-10:39:48;Value 1
1343;Resolve ticket;17.07.2012-12:46:20;Value 1
1343;Closed;01.09.2012-10:40:22;Value 5
1344;Assign seriousness;13.04.2011-15:24:54;Value 8
1344;Take in charge ticket;13.04.2011-15:25:35;Value 8
1344;Wait;20.04.2011-12:56:05;Value 2
1344;Take in charge ticket;03.05.2011-07:21:42;Value 2
1344;Create SW anomaly;03.05.2011-07:25:49;Value 2
1344;Resolve ticket;18.05.2011-08:37:33;Value 2
1344;RESOLVED;18.05.2011-10:45:13;Value 2
1344;INVALID;18.05.2011-10:45:13;Value 2
1344;Closed;02.06.2011-08:37:59;Value 5
1344;VERIFIED;08.06.2011-17:05:32;Value 22
1345;Assign seriousness;13.12.2011-08:38:37;Value 1
1345;Take in charge ticket;13.12.2011-16:11:08;Value 9
1345;Wait;15.12.2011-08:54:06;Value 9
1345;Resolve ticket;02.01.2012-16:28:35;Value 9
1345;Closed;31.01.2012-16:11:39;Value 5
1346;Assign seriousness;15.11.2010-08:19:05;Value 15
1346;Take in charge ticket;15.11.2010-10:14:08;Value 14
1346;Resolve ticket;17.11.2010-11:25:24;Value 14
1346;Closed;29.12.2010-08:20:31;Value 5
1347;Assign seriousness;10.02.2011-08:16:03;Value 2
1347;Take in charge ticket;10.02.2011-08:16:33;Value 2
1347;Resolve ticket;10.02.2011-15:55:20;Value 2
1347;Closed;03.04.2011-07:16:50;Value 5
1348;Assign seriousness;27.12.2011-14:51:23;Value 1
1348;Take in charge ticket;05.01.2012-10:04:26;Value 2
1348;Wait;10.01.2012-11:11:34;Value 2
1348;Resolve ticket;20.01.2012-09:09:17;Value 9
1348;Closed;19.02.2012-09:10:05;Value 5
1349;Assign seriousness;08.05.2012-16:05:37;Value 2
1349;Take in charge ticket;16.05.2012-08:04:37;Value 2
1349;Wait;16.05.2012-15:11:27;Value 2
1349;Resolve ticket;25.05.2012-07:42:41;Value 2
1349;Closed;19.06.2012-08:31:48;Value 5
1350;Insert ticket;10.06.2010-07:24:28;Value 5
1350;Assign seriousness;10.06.2010-11:14:25;Value 12
1350;Take in charge ticket;17.06.2010-12:41:37;Value 2
1350;Resolve ticket;01.07.2010-09:20:34;Value 12
1350;Closed;31.07.2010-09:21:01;Value 5
1351;Assign seriousness;17.02.2010-15:36:36;Value 2
1351;Take in charge ticket;18.02.2010-14:17:36;Value 2
1351;Resolve ticket;18.02.2010-14:17:42;Value 2
1351;Closed;20.03.2010-15:40:17;Value 5
1352;Assign seriousness;13.09.2010-09:20:51;Value 14
1352;Take in charge ticket;13.09.2010-09:21:11;Value 14
1352;Wait;30.09.2010-15:02:20;Value 14
1352;Wait;07.10.2010-09:33:35;Value 2
1352;Take in charge ticket;08.10.2010-10:13:46;Value 14
1352;Resolve ticket;08.10.2010-10:13:59;Value 14
1352;Closed;23.10.2010-10:14:15;Value 5
1353;Assign seriousness;30.03.2012-15:30:09;Value 1
1353;Take in charge ticket;02.04.2012-15:20:47;Value 1
1353;Wait;06.04.2012-14:12:57;Value 2
1353;Resolve ticket;20.04.2012-10:42:17;Value 10
1353;Closed;08.05.2012-13:10:15;Value 5
1354;Assign seriousness;26.01.2012-13:16:11;Value 1
1354;Take in charge ticket;26.01.2012-13:20:09;Value 4
1354;Resolve ticket;27.01.2012-15:27:23;Value 4
1354;Closed;14.03.2012-13:20:25;Value 5
1355;Assign seriousness;08.08.2012-07:29:37;Value 4
1355;Take in charge ticket;08.08.2012-08:01:00;Value 4
1355;Resolve ticket;10.08.2012-14:02:50;Value 4
1355;Closed;13.09.2012-07:30:26;Value 5
1356;Assign seriousness;20.09.2010-14:52:16;Value 14
1356;Take in charge ticket;20.09.2010-14:52:31;Value 14
1356;Resolve ticket;20.09.2010-14:52:54;Value 14
1356;Closed;03.11.2010-16:00:22;Value 5
1357;Assign seriousness;24.07.2013-13:10:48;Value 1
1357;Take in charge ticket;24.07.2013-13:11:19;Value 1
1357;Wait;24.07.2013-13:14:58;Value 2
1357;Resolve ticket;06.09.2013-16:01:28;Value 2
1357;Closed;21.09.2013-16:01:41;Value 3
1358;Insert ticket;11.01.2013-15:07:28;Value 13
1358;Wait;05.02.2013-16:24:57;Value 2
1358;Wait;14.02.2013-17:08:51;Value 2
1359;Assign seriousness;17.12.2010-10:33:28;Value 9
1359;Take in charge ticket;17.12.2010-10:37:30;Value 9
1359;Resolve ticket;17.12.2010-13:38:37;Value 9
1359;Closed;10.02.2011-10:40:52;Value 5
1360;Assign seriousness;04.05.2011-12:44:15;Value 8
1360;Take in charge ticket;04.05.2011-12:44:29;Value 8
1360;Resolve ticket;04.05.2011-13:44:28;Value 8
1360;Closed;10.06.2011-12:50:37;Value 5
1361;Assign seriousness;09.11.2011-13:27:25;Value 4
1361;Take in charge ticket;09.11.2011-13:46:24;Value 6
1361;Resolve ticket;10.11.2011-08:57:19;Value 6
1361;Closed;25.12.2011-13:30:38;Value 5
1362;Assign seriousness;17.07.2012-13:13:29;Value 1
1362;Take in charge ticket;19.07.2012-07:24:17;Value 4
1362;Resolve ticket;24.07.2012-13:50:16;Value 4
1362;Closed;01.09.2012-13:20:36;Value 5
1363;Assign seriousness;03.06.2013-15:44:56;Value 1
1363;Take in charge ticket;05.06.2013-08:05:45;Value 2
1363;Wait;05.06.2013-12:59:52;Value 2
1363;Require upgrade;10.06.2013-12:44:32;Value 1
1363;Require upgrade;12.06.2013-09:47:38;Value 2
1363;Resolve ticket;21.06.2013-07:13:49;Value 2
1363;Closed;06.07.2013-07:14:08;Value 3
1364;Insert ticket;27.02.2012-08:10:47;Value 4
1364;Take in charge ticket;27.02.2012-08:11:11;Value 4
1364;Resolve ticket;27.02.2012-09:28:28;Value 4
1364;Closed;05.04.2012-07:20:30;Value 5
1365;Assign seriousness;01.03.2013-15:29:48;Value 4
1365;Take in charge ticket;01.03.2013-15:31:33;Value 2
1365;Wait;11.03.2013-08:05:15;Value 4
1365;Resolve ticket;05.04.2013-13:55:49;Value 4
1365;Closed;20.04.2013-13:56:06;Value 3
1366;Assign seriousness;26.04.2010-10:34:05;Value 2
1366;Take in charge ticket;04.05.2010-13:19:40;Value 16
1366;Resolve ticket;04.05.2010-13:20:37;Value 16
1366;Closed;24.06.2010-10:40:34;Value 5
1367;Assign seriousness;29.02.2012-13:57:19;Value 4
1367;Resolve ticket;02.03.2012-10:36:18;Value 4
1367;Closed;07.04.2012-13:00:38;Value 5
1368;Insert ticket;10.08.2011-09:57:40;Value 12
1368;Assign seriousness;10.08.2011-12:49:59;Value 10
1368;Assign seriousness;10.08.2011-12:50:00;Value 10
1368;Take in charge ticket;22.08.2011-14:12:17;Value 9
1368;Wait;22.08.2011-14:18:36;Value 9
1368;Resolve ticket;26.08.2011-14:17:15;Value 9
1368;Closed;10.09.2011-14:17:31;Value 5
1369;Assign seriousness;07.06.2012-15:17:19;Value 1
1369;Take in charge ticket;07.06.2012-15:17:28;Value 1
1369;Resolve ticket;18.06.2012-12:22:15;Value 1
1369;Closed;21.07.2012-15:20:25;Value 5
1370;Assign seriousness;21.11.2012-09:56:44;Value 1
1370;Wait;21.11.2012-09:57:53;Value 1
1370;Resolve ticket;28.12.2012-11:36:52;Value 9
1370;Resolve ticket;28.12.2012-11:36:52;Value 9
1370;Closed;12.01.2013-11:37:11;Value 3
1371;Assign seriousness;07.07.2011-12:58:51;Value 9
1371;Take in charge ticket;08.07.2011-08:58:32;Value 9
1371;Resolve ticket;11.07.2011-17:01:35;Value 10
1371;Closed;24.08.2011-13:00:35;Value 5
1372;Assign seriousness;09.04.2010-07:37:43;Value 2
1372;Assign seriousness;14.04.2010-15:09:55;Value 2
1372;Take in charge ticket;14.04.2010-15:13:59;Value 2
1372;Resolve ticket;14.04.2010-15:14:04;Value 2
1372;Closed;10.05.2010-09:36:35;Value 21
1373;Assign seriousness;20.12.2011-14:07:56;Value 1
1373;Take in charge ticket;21.12.2011-10:08:25;Value 4
1373;Wait;03.01.2012-10:19:20;Value 4
1373;Resolve ticket;11.01.2012-11:46:16;Value 4
1373;Closed;12.02.2012-15:40:48;Value 5
1374;Assign seriousness;07.05.2013-12:30:34;Value 14
1374;Take in charge ticket;04.06.2013-13:10:33;Value 9
1374;Resolve ticket;04.06.2013-13:20:22;Value 9
1374;Closed;19.06.2013-13:20:40;Value 3
1375;Assign seriousness;27.04.2010-12:52:43;Value 2
1375;Take in charge ticket;04.05.2010-13:24:49;Value 16
1375;Resolve ticket;04.05.2010-13:59:35;Value 16
1375;Take in charge ticket;25.05.2010-15:43:54;Value 16
1375;Resolve ticket;25.05.2010-15:48:33;Value 16
1375;Closed;09.06.2010-15:48:46;Value 5
1376;Assign seriousness;08.11.2011-16:31:47;Value 1
1376;Take in charge ticket;10.11.2011-11:26:58;Value 6
1376;Wait;10.11.2011-11:29:43;Value 6
1376;Take in charge ticket;22.11.2011-08:13:41;Value 6
1376;Resolve ticket;28.11.2011-11:51:19;Value 6
1376;Closed;13.12.2011-11:51:41;Value 5
1377;Assign seriousness;29.08.2011-14:09:34;Value 13
1377;Take in charge ticket;31.08.2011-07:53:54;Value 2
1377;Resolve ticket;07.10.2011-15:45:38;Value 2
1377;Closed;22.10.2011-15:45:53;Value 5
1378;Assign seriousness;04.08.2011-15:56:35;Value 9
1378;Take in charge ticket;05.08.2011-13:37:10;Value 9
1378;Resolve ticket;05.08.2011-15:53:45;Value 9
1378;Closed;21.09.2011-16:00:27;Value 5
1379;Assign seriousness;04.08.2011-12:28:49;Value 9
1379;Take in charge ticket;04.08.2011-12:41:58;Value 9
1379;Wait;04.08.2011-15:14:40;Value 9
1379;Resolve ticket;19.08.2011-09:38:04;Value 9
1379;Closed;07.09.2011-15:50:31;Value 5
1380;Assign seriousness;04.01.2011-10:21:33;Value 8
1380;Assign seriousness;11.01.2011-15:15:48;Value 2
1380;Take in charge ticket;11.01.2011-15:15:59;Value 2
1380;Wait;18.01.2011-15:56:39;Value 14
1380;Take in charge ticket;31.01.2011-14:11:27;Value 14
1380;Resolve ticket;31.01.2011-14:11:42;Value 14
1380;Closed;15.02.2011-14:11:56;Value 5
1381;Assign seriousness;22.10.2010-12:44:40;Value 9
1381;Take in charge ticket;25.10.2010-15:07:52;Value 9
1381;Resolve ticket;25.10.2010-15:08:26;Value 9
1381;Closed;23.11.2010-13:50:20;Value 5
1382;Assign seriousness;29.10.2010-13:06:49;Value 19
1382;Take in charge ticket;02.11.2010-13:01:02;Value 7
1382;Resolve ticket;02.11.2010-13:01:13;Value 7
1382;Closed;30.11.2010-14:11:05;Value 5
1383;Assign seriousness;15.05.2013-15:18:45;Value 1
1383;Resolve ticket;25.06.2013-10:50:11;Value 2
1383;Resolve ticket;25.06.2013-10:50:12;Value 2
1383;Closed;10.07.2013-10:50:24;Value 3
1384;Assign seriousness;27.04.2010-08:15:20;Value 2
1384;Assign seriousness;29.04.2010-08:54:14;Value 2
1384;Take in charge ticket;29.04.2010-08:54:23;Value 2
1384;Resolve ticket;29.04.2010-08:54:28;Value 2
1384;Closed;10.06.2010-08:22:09;Value 5
1385;Assign seriousness;24.01.2013-16:19:28;Value 13
1385;Take in charge ticket;06.02.2013-08:11:01;Value 2
1385;Resolve ticket;11.02.2013-09:26:51;Value 2
1385;Resolve ticket;11.02.2013-09:26:52;Value 2
1385;Closed;26.02.2013-09:27:06;Value 3
1386;Assign seriousness;20.05.2013-10:11:29;Value 14
1386;Take in charge ticket;20.05.2013-10:12:20;Value 14
1386;Wait;29.05.2013-14:14:02;Value 14
1386;Resolve ticket;17.06.2013-13:31:57;Value 14
1386;Closed;02.07.2013-13:32:11;Value 3
1387;Assign seriousness;18.02.2013-11:15:09;Value 4
1387;Take in charge ticket;06.03.2013-10:26:43;Value 2
1387;Require upgrade;06.03.2013-10:26:51;Value 4
1387;Require upgrade;06.03.2013-10:43:02;Value 9
1387;Resolve ticket;06.03.2013-10:52:43;Value 9
1387;Closed;21.03.2013-10:53:02;Value 3
1388;Assign seriousness;28.12.2011-08:25:32;Value 1
1388;Take in charge ticket;28.12.2011-08:25:43;Value 1
1388;Resolve ticket;28.12.2011-08:47:54;Value 1
1388;Closed;03.02.2012-08:30:46;Value 5
1389;Assign seriousness;16.05.2011-12:18:22;Value 8
1389;Take in charge ticket;16.05.2011-12:19:56;Value 8
1389;Wait;16.05.2011-14:59:19;Value 9
1389;Take in charge ticket;03.06.2011-13:19:37;Value 2
1389;Resolve ticket;03.06.2011-13:19:46;Value 2
1389;Closed;18.06.2011-13:20:00;Value 5
1390;Assign seriousness;17.01.2011-15:07:58;Value 8
1390;Assign seriousness;17.01.2011-16:23:18;Value 2
1390;Take in charge ticket;24.01.2011-10:58:09;Value 13
1390;Wait;03.02.2011-14:27:46;Value 14
1390;Take in charge ticket;10.02.2011-16:01:22;Value 14
1390;Resolve ticket;10.02.2011-16:02:15;Value 14
1390;Closed;25.02.2011-16:02:27;Value 5
1391;Assign seriousness;21.10.2011-07:01:58;Value 1
1391;Take in charge ticket;26.10.2011-13:19:04;Value 6
1391;Resolve ticket;09.11.2011-08:04:39;Value 6
1391;Closed;09.12.2011-08:05:12;Value 5
1392;Assign seriousness;29.04.2013-14:07:36;Value 4
1392;Assign seriousness;29.04.2013-14:13:32;Value 4
1392;Take in charge ticket;13.05.2013-08:18:38;Value 4
1392;Wait;14.05.2013-08:10:33;Value 4
1392;Resolve ticket;20.05.2013-07:59:53;Value 4
1392;Closed;04.06.2013-08:00:07;Value 3
1393;Assign seriousness;01.04.2010-09:16:17;Value 2
1393;Take in charge ticket;02.04.2010-10:32:20;Value 2
1393;Resolve ticket;02.04.2010-10:32:27;Value 2
1393;Closed;30.05.2010-09:21:41;Value 5
1394;Assign seriousness;25.02.2011-13:40:04;Value 8
1394;Assign seriousness;25.02.2011-13:41:48;Value 8
1394;Take in charge ticket;01.03.2011-07:56:01;Value 2
1394;Resolve ticket;02.03.2011-08:52:51;Value 10
1394;Closed;05.04.2011-14:34:24;Value 5
1395;Assign seriousness;10.12.2012-11:53:38;Value 9
1395;Take in charge ticket;11.12.2012-13:32:17;Value 9
1395;Resolve ticket;08.01.2013-11:42:08;Value 9
1395;Closed;23.01.2013-11:42:26;Value 3
1396;Assign seriousness;01.07.2013-13:42:36;Value 1
1396;Take in charge ticket;17.07.2013-07:25:16;Value 2
1396;Wait;17.07.2013-08:17:51;Value 4
1396;Resolve ticket;02.08.2013-13:08:19;Value 4
1396;Closed;17.08.2013-13:08:38;Value 3
1397;Assign seriousness;11.06.2013-08:26:59;Value 1
1397;Take in charge ticket;11.06.2013-08:27:23;Value 2
1397;Wait;19.06.2013-12:19:46;Value 1
1397;Resolve ticket;01.07.2013-08:53:03;Value 1
1397;Closed;16.07.2013-08:53:14;Value 3
1398;Assign seriousness;19.02.2010-09:28:22;Value 2
1398;Take in charge ticket;19.02.2010-09:28:30;Value 2
1398;Resolve ticket;19.02.2010-09:28:36;Value 2
1398;Closed;24.03.2010-09:30:37;Value 5
1399;Assign seriousness;02.02.2010-09:57:11;Value 2
1399;Take in charge ticket;02.02.2010-09:57:23;Value 2
1399;Resolve ticket;02.02.2010-09:57:29;Value 2
1399;Closed;18.03.2010-10:00:48;Value 5
1400;Assign seriousness;22.02.2012-11:12:44;Value 2
1400;Take in charge ticket;22.02.2012-11:13:10;Value 2
1400;Wait;22.02.2012-11:30:21;Value 2
1400;Resolve ticket;06.04.2012-14:45:11;Value 2
1400;Closed;21.04.2012-14:45:23;Value 5
1401;Insert ticket;27.05.2010-12:57:34;Value 15
1401;Assign seriousness;28.05.2010-08:02:51;Value 15
1401;Take in charge ticket;14.06.2010-09:43:08;Value 2
1401;Resolve ticket;14.06.2010-14:41:55;Value 2
1401;Closed;15.07.2010-13:00:26;Value 5
1402;Assign seriousness;04.01.2011-14:39:02;Value 8
1402;Assign seriousness;11.01.2011-15:17:49;Value 2
1402;Take in charge ticket;11.01.2011-15:18:14;Value 2
1402;Wait;17.01.2011-13:15:47;Value 14
1402;Take in charge ticket;28.01.2011-15:03:34;Value 14
1402;Resolve ticket;28.01.2011-15:04:00;Value 14
1402;Closed;12.02.2011-15:04:15;Value 5
1403;Assign seriousness;10.02.2011-16:25:05;Value 8
1403;Take in charge ticket;10.02.2011-16:25:32;Value 8
1403;Resolve ticket;10.02.2011-16:41:46;Value 9
1403;Closed;03.04.2011-15:30:34;Value 5
1404;Assign seriousness;20.03.2012-08:53:06;Value 13
1404;Take in charge ticket;21.03.2012-10:10:25;Value 9
1404;Resolve ticket;26.03.2012-08:32:37;Value 9
1404;Closed;03.05.2012-08:01:13;Value 5
1405;Assign seriousness;13.12.2011-08:14:35;Value 1
1405;Take in charge ticket;14.12.2011-15:46:33;Value 4
1405;Resolve ticket;15.12.2011-14:38:18;Value 4
1405;Closed;28.01.2012-08:20:48;Value 5
1406;Assign seriousness;18.11.2013-16:26:36;Value 18
1406;Take in charge ticket;04.12.2013-08:10:19;Value 1
1406;Wait;04.12.2013-08:11:48;Value 1
1406;Take in charge ticket;04.12.2013-09:21:52;Value 14
1406;Wait;04.12.2013-09:23:26;Value 14
