case_id;activity;time;Involved ST Function Div;Involved Org line 3
515;Accepted-In Progress;02.05.2012-05:54:22;V3_2;Org line C
515;Completed-Resolved;02.05.2012-05:58:21;V3_2;Org line C
515;Completed-Closed;02.05.2012-05:58:26;V3_2;Org line C
516;Accepted-In Progress;13.04.2012-07:14:43;A2_1;Org line A2
516;Accepted-In Progress;13.04.2012-07:27:10;A2_1;Org line A2
516;Accepted-Wait;13.04.2012-07:28:58;A2_1;Org line A2
516;Accepted-In Progress;14.05.2012-08:16:55;A2_1;Org line A2
516;Completed-Resolved;14.05.2012-08:18:46;A2_1;Org line A2
516;Completed-Closed;21.05.2012-23:24:43;A2_1;Org line A2
517;Accepted-In Progress;13.04.2012-07:14:09;V3_2;Org line C
517;Accepted-In Progress;13.04.2012-07:29:03;V3_2;Org line C
517;Queued-Awaiting Assignment;13.04.2012-07:32:18;E_10;Org line C
517;Accepted-In Progress;13.04.2012-15:00:02;E_10;Org line C
517;Queued-Awaiting Assignment;13.04.2012-15:00:57;V3_2;Org line C
517;Accepted-In Progress;14.04.2012-01:31:03;V3_2;Org line C
517;Queued-Awaiting Assignment;14.04.2012-01:31:14;V3_2;Org line C
517;Accepted-In Progress;17.04.2012-07:31:19;V3_2;Org line C
517;Accepted-Wait - Implementation;17.04.2012-07:50:54;V3_2;Org line C
517;Accepted-In Progress;17.04.2012-07:50:57;V3_2;Org line C
517;Completed-Resolved;17.04.2012-07:52:06;V3_2;Org line C
517;Completed-Closed;17.04.2012-23:07:27;V3_2;Org line C
517;Accepted-In Progress;03.05.2012-13:13:00;V3_2;Org line C
517;Accepted-Wait - Implementation;03.05.2012-13:26:03;V3_2;Org line C
517;Accepted-In Progress;03.05.2012-13:56:40;V3_2;Org line C
517;Completed-Resolved;03.05.2012-14:12:49;V3_2;Org line C
517;Completed-Closed;10.05.2012-23:24:58;V3_2;Org line C
518;Accepted-In Progress;13.04.2012-08:07:19;V3_2;Org line C
518;Accepted-In Progress;13.04.2012-08:07:33;V3_2;Org line C
518;Queued-Awaiting Assignment;13.04.2012-08:17:57;E_10;Org line C
518;Accepted-In Progress;13.04.2012-08:26:03;E_10;Org line C
518;Queued-Awaiting Assignment;13.04.2012-08:26:16;C_6;Org line C
518;Accepted-In Progress;16.04.2012-09:43:45;C_6;Org line C
518;Accepted-Wait - Vendor;16.04.2012-09:54:41;C_6;Org line C
518;Completed-Resolved;03.05.2012-12:29:42;C_6;Org line C
518;Completed-Closed;10.05.2012-23:24:58;C_6;Org line C
519;Accepted-In Progress;13.04.2012-08:07:32;V3_2;Org line C
519;Accepted-In Progress;13.04.2012-08:07:59;V3_2;Org line C
519;Queued-Awaiting Assignment;13.04.2012-08:09:50;V3_2;Org line C
519;Accepted-In Progress;14.04.2012-01:38:20;V3_2;Org line C
519;Queued-Awaiting Assignment;14.04.2012-01:38:32;V3_2;Org line C
519;Accepted-In Progress;18.04.2012-06:31:43;V3_2;Org line C
519;Accepted-Wait;18.04.2012-06:31:50;V3_2;Org line C
519;Accepted-Wait - User;19.04.2012-11:08:46;V3_2;Org line C
519;Accepted-In Progress;19.04.2012-11:37:20;V3_2;Org line C
519;Queued-Awaiting Assignment;19.04.2012-11:38:00;E_7;Org line C
519;Accepted-In Progress;19.04.2012-12:19:00;E_7;Org line C
519;Accepted-Wait;19.04.2012-16:16:17;E_7;Org line C
519;Accepted-Wait - Implementation;24.04.2012-15:53:08;E_7;Org line C
519;Accepted-In Progress;25.04.2012-08:34:33;E_7;Org line C
519;Queued-Awaiting Assignment;25.04.2012-08:36:02;V3_2;Org line C
519;Accepted-In Progress;25.04.2012-11:28:47;V3_2;Org line C
519;Accepted-Wait - User;25.04.2012-11:57:11;V3_2;Org line C
519;Accepted-In Progress;02.05.2012-11:46:18;V3_2;Org line C
519;Accepted-Wait - User;02.05.2012-11:51:37;V3_2;Org line C
519;Accepted-In Progress;02.05.2012-14:01:07;V3_2;Org line C
519;Completed-Resolved;02.05.2012-14:02:21;V3_2;Org line C
519;Completed-Closed;02.05.2012-14:02:26;V3_2;Org line C
520;Accepted-In Progress;13.04.2012-08:26:28;V3_2;Org line C
520;Accepted-In Progress;13.04.2012-08:27:15;V3_2;Org line C
520;Accepted-Wait - Vendor;13.04.2012-08:29:01;V3_2;Org line C
520;Accepted-In Progress;08.05.2012-13:07:21;V3_2;Org line C
520;Accepted-Wait;08.05.2012-13:07:23;V3_2;Org line C
520;Completed-Resolved;08.05.2012-13:08:30;V3_2;Org line C
520;Completed-Closed;15.05.2012-23:22:02;V3_2;Org line C
521;Accepted-In Progress;13.04.2012-08:55:52;V3_2;Org line C
521;Accepted-In Progress;13.04.2012-08:58:24;V3_2;Org line C
521;Queued-Awaiting Assignment;13.04.2012-09:00:46;A2_4;Org line A2
521;Accepted-In Progress;13.04.2012-09:05:04;A2_4;Org line A2
521;Accepted-Wait - User;13.04.2012-14:01:16;A2_4;Org line A2
521;Accepted-In Progress;03.05.2012-06:47:47;A2_4;Org line A2
521;Completed-Resolved;03.05.2012-09:58:17;A2_4;Org line A2
521;Completed-Closed;10.05.2012-23:24:57;A2_4;Org line A2
522;Accepted-In Progress;13.04.2012-08:59:10;V3_2;Org line C
522;Accepted-In Progress;13.04.2012-08:59:38;V3_2;Org line C
522;Queued-Awaiting Assignment;13.04.2012-09:05:20;A2_3;Org line A2
522;Accepted-In Progress;13.04.2012-09:27:27;A2_3;Org line A2
522;Queued-Awaiting Assignment;13.04.2012-09:28:56;Dummy;Org line V9
522;Accepted-In Progress;03.05.2012-07:56:49;Dummy;Org line V9
522;Completed-Resolved;03.05.2012-07:58:27;Dummy;Org line V9
522;Completed-Closed;10.05.2012-23:24:57;Dummy;Org line V9
523;Accepted-In Progress;13.04.2012-09:00:38;V3_2;Org line C
523;Accepted-In Progress;13.04.2012-09:01:06;V3_2;Org line C
523;Accepted-In Progress;13.04.2012-09:20:01;V3_2;Org line C
523;Queued-Awaiting Assignment;13.04.2012-09:20:17;A2_2;Org line A2
523;Accepted-In Progress;13.04.2012-09:25:34;A2_2;Org line A2
523;Accepted-Wait - User;16.04.2012-06:51:13;A2_2;Org line A2
523;Completed-Resolved;02.05.2012-06:26:34;A2_2;Org line A2
523;Completed-Closed;09.05.2012-23:19:16;A2_2;Org line A2
524;Queued-Awaiting Assignment;13.04.2012-10:22:49;V3_2;Org line C
524;Accepted-In Progress;13.04.2012-10:35:08;V3_2;Org line C
524;Accepted-Assigned;13.04.2012-10:35:14;V3_2;Org line C
524;Accepted-In Progress;13.04.2012-14:37:38;V3_2;Org line C
524;Queued-Awaiting Assignment;13.04.2012-14:40:59;V3_2;Org line C
524;Accepted-In Progress;13.04.2012-15:41:12;V3_2;Org line C
524;Accepted-Assigned;13.04.2012-15:53:26;V3_2;Org line C
524;Accepted-In Progress;19.04.2012-15:29:07;V3_2;Org line C
524;Queued-Awaiting Assignment;02.05.2012-13:23:48;V3_2;Org line C
524;Accepted-In Progress;02.05.2012-13:49:08;V3_2;Org line C
524;Accepted-Assigned;02.05.2012-14:07:56;V3_2;Org line C
524;Accepted-In Progress;02.05.2012-14:53:23;V3_2;Org line C
524;Accepted-Assigned;02.05.2012-15:02:52;V3_2;Org line C
524;Accepted-In Progress;02.05.2012-15:03:09;V3_2;Org line C
524;Accepted-Assigned;02.05.2012-15:03:20;V3_2;Org line C
524;Accepted-In Progress;02.05.2012-16:17:06;V3_2;Org line C
524;Accepted-Assigned;02.05.2012-16:19:13;V3_2;Org line C
524;Accepted-In Progress;02.05.2012-16:19:16;V3_2;Org line C
524;Accepted-Assigned;02.05.2012-16:19:21;V3_2;Org line C
524;Accepted-In Progress;02.05.2012-16:44:03;V3_2;Org line C
524;Accepted-Assigned;03.05.2012-09:13:00;V3_2;Org line C
524;Accepted-In Progress;03.05.2012-16:00:57;V3_2;Org line C
524;Completed-Resolved;03.05.2012-16:01:37;V3_2;Org line C
524;Completed-Closed;10.05.2012-23:24:56;V3_2;Org line C
525;Accepted-In Progress;13.04.2012-10:44:42;C_1;Org line C
525;Accepted-In Progress;13.04.2012-10:45:01;C_1;Org line C
525;Queued-Awaiting Assignment;13.04.2012-10:51:26;E_5;Org line C
525;Accepted-In Progress;13.04.2012-11:07:47;E_5;Org line C
525;Accepted-Wait - User;13.04.2012-13:17:26;E_5;Org line C
525;Queued-Awaiting Assignment;13.04.2012-14:14:32;E_1;Org line C
525;Accepted-In Progress;13.04.2012-14:31:51;E_1;Org line C
525;Queued-Awaiting Assignment;13.04.2012-14:32:57;E_1;Org line C
525;Accepted-In Progress;13.04.2012-15:33:21;E_1;Org line C
525;Queued-Awaiting Assignment;13.04.2012-15:33:39;E_1;Org line C
525;Accepted-In Progress;13.04.2012-15:43:46;E_1;Org line C
525;Completed-Resolved;04.05.2012-10:57:15;E_1;Org line C
525;Completed-Closed;11.05.2012-23:20:24;E_1;Org line C
526;Accepted-In Progress;13.04.2012-09:47:30;V3_2;Org line C
526;Accepted-In Progress;13.04.2012-09:49:14;V3_2;Org line C
526;Queued-Awaiting Assignment;13.04.2012-10:01:39;V3_2;Org line C
526;Accepted-In Progress;13.04.2012-10:05:55;V3_2;Org line C
526;Queued-Awaiting Assignment;13.04.2012-10:07:15;V3_2;Org line C
526;Accepted-In Progress;13.04.2012-10:37:38;V3_2;Org line C
526;Accepted-Assigned;13.04.2012-10:37:42;V3_2;Org line C
526;Accepted-In Progress;13.04.2012-11:55:14;V3_2;Org line C
526;Accepted-Wait;13.04.2012-12:27:10;V3_2;Org line C
526;Accepted-In Progress;13.04.2012-12:58:35;V3_2;Org line C
526;Queued-Awaiting Assignment;13.04.2012-13:03:47;V3_2;Org line C
526;Accepted-In Progress;13.04.2012-13:32:21;V3_2;Org line C
526;Accepted-Assigned;13.04.2012-13:34:42;V3_2;Org line C
526;Accepted-In Progress;17.04.2012-13:27:58;V3_2;Org line C
526;Accepted-Assigned;17.04.2012-13:40:53;V3_2;Org line C
526;Accepted-In Progress;17.04.2012-16:04:37;V3_2;Org line C
526;Accepted-Assigned;17.04.2012-16:07:10;V3_2;Org line C
526;Accepted-In Progress;18.04.2012-09:55:53;V3_2;Org line C
526;Completed-Resolved;18.04.2012-09:56:21;V3_2;Org line C
526;Completed-Closed;25.04.2012-23:18:53;V3_2;Org line C
526;Accepted-In Progress;26.04.2012-08:35:41;V3_2;Org line C
526;Queued-Awaiting Assignment;26.04.2012-08:38:28;V3_2;Org line C
526;Accepted-In Progress;27.04.2012-08:14:08;V3_2;Org line C
526;Accepted-Assigned;27.04.2012-08:32:21;V3_2;Org line C
526;Accepted-In Progress;27.04.2012-13:08:12;V3_2;Org line C
526;Accepted-Assigned;27.04.2012-13:08:33;V3_2;Org line C
526;Accepted-In Progress;03.05.2012-07:50:09;V3_2;Org line C
526;Accepted-Assigned;03.05.2012-07:52:35;V3_2;Org line C
526;Accepted-Assigned;03.05.2012-07:52:36;V3_2;Org line C
526;Accepted-In Progress;03.05.2012-07:57:12;V3_2;Org line C
526;Accepted-Assigned;03.05.2012-07:57:50;V3_2;Org line C
526;Accepted-In Progress;03.05.2012-09:30:00;V3_2;Org line C
526;Accepted-Assigned;03.05.2012-09:30:20;V3_2;Org line C
526;Accepted-In Progress;03.05.2012-12:14:37;V3_2;Org line C
526;Completed-Resolved;03.05.2012-12:14:50;V3_2;Org line C
526;Completed-Closed;10.05.2012-23:24:57;V3_2;Org line C
527;Accepted-In Progress;13.04.2012-09:59:43;V3_2;Org line C
527;Accepted-In Progress;13.04.2012-10:00:13;V3_2;Org line C
527;Queued-Awaiting Assignment;13.04.2012-10:00:28;V3_2;Org line C
527;Accepted-In Progress;13.04.2012-11:22:24;V3_2;Org line C
527;Queued-Awaiting Assignment;13.04.2012-11:23:38;V3_2;Org line C
527;Accepted-In Progress;13.04.2012-12:39:28;V3_2;Org line C
527;Queued-Awaiting Assignment;13.04.2012-13:17:04;V3_2;Org line C
527;Accepted-In Progress;13.04.2012-13:17:48;V3_2;Org line C
527;Accepted-Wait - User;13.04.2012-13:17:52;V3_2;Org line C
527;Accepted-In Progress;16.04.2012-14:08:51;V3_2;Org line C
527;Completed-Resolved;16.04.2012-14:17:10;V3_2;Org line C
527;Accepted-In Progress;19.04.2012-11:06:12;V3_2;Org line C
527;Queued-Awaiting Assignment;19.04.2012-11:07:31;E_10;Org line C
527;Accepted-In Progress;19.04.2012-11:12:16;E_10;Org line C
527;Accepted-Assigned;19.04.2012-11:14:27;E_10;Org line C
527;Accepted-In Progress;19.04.2012-11:14:48;E_10;Org line C
527;Accepted-Wait - User;19.04.2012-11:26:45;E_10;Org line C
527;Queued-Awaiting Assignment;08.05.2012-09:21:47;E_4;Org line C
527;Accepted-In Progress;10.05.2012-06:19:22;E_4;Org line C
527;Accepted-Wait - User;10.05.2012-09:00:28;E_4;Org line C
527;Completed-Resolved;11.05.2012-13:52:50;E_4;Org line C
527;Completed-Closed;11.05.2012-23:20:24;E_4;Org line C
528;Accepted-In Progress;13.04.2012-09:58:30;V3_2;Org line C
528;Accepted-In Progress;13.04.2012-09:58:51;V3_2;Org line C
528;Queued-Awaiting Assignment;13.04.2012-10:05:05;Dummy;Org line V11
528;Accepted-In Progress;13.04.2012-10:07:23;Dummy;Org line V11
528;Accepted-In Progress;03.05.2012-10:03:53;Dummy;Org line V11
528;Completed-Resolved;03.05.2012-10:33:36;Dummy;Org line V11
528;Completed-Closed;10.05.2012-23:24:57;Dummy;Org line V11
529;Accepted-In Progress;13.04.2012-11:02:02;V3_2;Org line C
529;Accepted-In Progress;13.04.2012-11:02:55;V3_2;Org line C
529;Completed-In Call;13.04.2012-11:15:16;V3_2;Org line C
529;Accepted-In Progress;30.04.2012-10:18:46;V3_2;Org line C
529;Queued-Awaiting Assignment;30.04.2012-10:21:38;V3_2;Org line C
529;Accepted-In Progress;30.04.2012-13:40:05;V3_2;Org line C
529;Accepted-Wait - User;07.05.2012-11:11:31;V3_2;Org line C
529;Completed-Resolved;10.05.2012-11:43:12;V3_2;Org line C
529;Completed-Closed;10.05.2012-23:24:56;V3_2;Org line C
530;Accepted-In Progress;13.04.2012-12:57:48;V3_2;Org line C
530;Accepted-In Progress;13.04.2012-12:58:25;V3_2;Org line C
530;Queued-Awaiting Assignment;13.04.2012-13:01:23;V3_2;Org line C
530;Accepted-In Progress;16.04.2012-06:20:32;V3_2;Org line C
530;Accepted-In Progress;16.04.2012-06:20:35;V3_2;Org line C
530;Queued-Awaiting Assignment;16.04.2012-06:20:36;V3_2;Org line C
530;Accepted-In Progress;16.04.2012-15:09:15;V3_2;Org line C
530;Accepted-Wait - User;16.04.2012-15:10:57;V3_2;Org line C
530;Accepted-In Progress;17.04.2012-06:58:32;V3_2;Org line C
530;Accepted-Wait - Vendor;17.04.2012-07:03:15;V3_2;Org line C
530;Completed-Resolved;07.05.2012-12:21:50;V3_2;Org line C
530;Completed-Closed;14.05.2012-23:23:24;V3_2;Org line C
531;Accepted-In Progress;13.04.2012-12:36:07;V3_2;Org line C
531;Accepted-In Progress;13.04.2012-12:36:53;V3_2;Org line C
531;Accepted-Wait - Vendor;13.04.2012-12:47:31;V3_2;Org line C
531;Accepted-In Progress;04.05.2012-09:32:03;V3_2;Org line C
531;Accepted-Wait - User;04.05.2012-09:32:07;V3_2;Org line C
531;Accepted-In Progress;04.05.2012-12:58:55;V3_2;Org line C
531;Completed-Resolved;04.05.2012-12:59:15;V3_2;Org line C
531;Completed-Closed;11.05.2012-23:20:23;V3_2;Org line C
532;Queued-Awaiting Assignment;13.04.2012-12:00:50;E_6;Org line G1
532;Accepted-In Progress;13.04.2012-12:39:16;E_6;Org line G1
532;Queued-Awaiting Assignment;13.04.2012-12:44:55;Dummy;Other
532;Completed-Resolved;15.05.2012-15:04:08;E_6;Org line G1
532;Completed-Closed;15.05.2012-23:21:56;E_6;Org line G1
533;Queued-Awaiting Assignment;13.04.2012-12:00:54;E_6;Org line G1
533;Accepted-In Progress;13.04.2012-12:31:44;E_6;Org line G1
533;Queued-Awaiting Assignment;13.04.2012-12:38:14;Dummy;Other
533;Queued-Awaiting Assignment;13.04.2012-12:38:15;Dummy;Other
533;Completed-Resolved;15.05.2012-14:43:15;E_6;Org line G1
533;Completed-Closed;15.05.2012-23:21:51;E_6;Org line G1
534;Accepted-In Progress;13.04.2012-13:05:00;Dummy;Org line C
534;Accepted-In Progress;13.04.2012-13:07:45;Dummy;Org line C
534;Accepted-Assigned;13.04.2012-13:13:10;Dummy;Org line C
534;Accepted-In Progress;01.05.2012-14:40:54;Dummy;Org line C
534;Completed-Resolved;01.05.2012-14:41:01;Dummy;Org line C
534;Completed-Closed;08.05.2012-23:15:18;Dummy;Org line C
535;Accepted-In Progress;13.04.2012-13:45:43;A2_4;Org line A2
535;Accepted-In Progress;13.04.2012-13:46:02;A2_4;Org line A2
535;Queued-Awaiting Assignment;13.04.2012-13:49:35;E_6;Org line C
535;Accepted-In Progress;13.04.2012-13:51:52;E_6;Org line C
535;Queued-Awaiting Assignment;16.04.2012-12:43:45;A2_4;Org line A2
535;Accepted-In Progress;16.04.2012-12:47:38;A2_4;Org line A2
535;Accepted-Assigned;16.04.2012-12:49:19;A2_4;Org line A2
535;Accepted-In Progress;18.04.2012-13:12:16;A2_4;Org line A2
535;Queued-Awaiting Assignment;18.04.2012-13:18:38;V3_2;Org line C
535;Accepted-In Progress;18.04.2012-13:48:39;V3_2;Org line C
535;Accepted-Assigned;18.04.2012-13:49:13;V3_2;Org line C
535;Accepted-In Progress;18.04.2012-13:51:30;V3_2;Org line C
535;Completed-Resolved;23.04.2012-13:45:02;V3_2;Org line C
535;Completed-Closed;23.04.2012-23:17:44;V3_2;Org line C
535;Accepted-In Progress;26.04.2012-17:41:30;V3_2;Org line C
535;Queued-Awaiting Assignment;07.05.2012-09:11:54;V3_2;Org line C
535;Accepted-In Progress;07.05.2012-09:11:57;V3_2;Org line C
535;Accepted-Assigned;07.05.2012-09:12:12;V3_2;Org line C
535;Accepted-In Progress;14.05.2012-10:22:22;V3_2;Org line C
535;Completed-Resolved;14.05.2012-10:22:57;V3_2;Org line C
535;Completed-Closed;14.05.2012-23:23:24;V3_2;Org line C
535;Accepted-In Progress;15.05.2012-10:33:38;V3_2;Org line C
535;Completed-Resolved;15.05.2012-10:34:03;V3_2;Org line C
535;Completed-Closed;15.05.2012-23:21:50;V3_2;Org line C
536;Accepted-In Progress;13.04.2012-13:35:18;V3_2;Org line C
536;Accepted-In Progress;13.04.2012-13:36:11;V3_2;Org line C
536;Queued-Awaiting Assignment;13.04.2012-13:44:55;V3_2;Org line C
536;Accepted-In Progress;13.04.2012-14:48:20;V3_2;Org line C
536;Accepted-Wait - Implementation;13.04.2012-14:48:24;V3_2;Org line C
536;Queued-Awaiting Assignment;13.04.2012-15:24:14;V3_2;Org line C
536;Accepted-In Progress;16.04.2012-11:22:36;V3_2;Org line C
536;Accepted-Wait - Implementation;16.04.2012-11:22:42;V3_2;Org line C
536;Accepted-Wait - Vendor;16.04.2012-13:58:08;V3_2;Org line C
536;Completed-Resolved;03.05.2012-10:01:16;V3_2;Org line C
536;Completed-Closed;03.05.2012-23:19:42;V3_2;Org line C
537;Accepted-In Progress;13.04.2012-13:28:47;C_6;Org line C
537;Accepted-In Progress;13.04.2012-13:29:19;C_6;Org line C
537;Queued-Awaiting Assignment;13.04.2012-13:34:21;E_10;Org line C
537;Queued-Awaiting Assignment;13.04.2012-13:34:22;E_10;Org line C
537;Accepted-In Progress;13.04.2012-13:40:20;E_10;Org line C
537;Accepted-Assigned;13.04.2012-13:42:00;E_10;Org line C
537;Accepted-In Progress;13.04.2012-13:42:34;E_10;Org line C
537;Accepted-Assigned;13.04.2012-13:42:42;E_10;Org line C
537;Accepted-In Progress;13.04.2012-13:51:10;E_10;Org line C
537;Accepted-Assigned;13.04.2012-13:51:16;E_10;Org line C
537;Accepted-In Progress;13.04.2012-13:58:16;E_10;Org line C
537;Accepted-Assigned;13.04.2012-13:58:24;E_10;Org line C
537;Accepted-In Progress;13.04.2012-14:06:41;E_10;Org line C
537;Accepted-Wait - User;13.04.2012-15:37:18;E_10;Org line C
537;Queued-Awaiting Assignment;13.04.2012-16:05:53;E_1;Org line C
537;Accepted-In Progress;11.05.2012-13:49:31;E_1;Org line C
537;Completed-Resolved;11.05.2012-13:50:32;E_1;Org line C
537;Completed-Closed;11.05.2012-23:20:23;E_1;Org line C
538;Accepted-In Progress;13.04.2012-13:43:21;V3_2;Org line C
538;Accepted-In Progress;13.04.2012-13:43:40;V3_2;Org line C
538;Queued-Awaiting Assignment;13.04.2012-13:45:16;V3_2;Org line B
538;Accepted-In Progress;13.04.2012-17:11:40;V3_2;Org line B
538;Accepted-Wait;13.04.2012-17:11:51;V3_2;Org line B
538;Accepted-Wait - Implementation;17.04.2012-12:43:48;V3_2;Org line B
538;Accepted-Wait - Vendor;18.04.2012-11:20:45;V3_2;Org line B
538;Queued-Awaiting Assignment;02.05.2012-20:34:44;V3_2;Org line B
538;Queued-Awaiting Assignment;02.05.2012-20:34:45;V3_2;Org line C
538;Accepted-In Progress;03.05.2012-11:05:20;V3_2;Org line C
538;Accepted-Assigned;03.05.2012-11:06:44;V3_2;Org line C
538;Accepted-In Progress;04.05.2012-20:19:37;V3_2;Org line C
538;Completed-Resolved;04.05.2012-20:20:08;V3_2;Org line C
538;Completed-Closed;04.05.2012-23:17:10;V3_2;Org line C
539;Accepted-In Progress;13.04.2012-13:51:02;V3_2;Org line C
539;Accepted-In Progress;13.04.2012-14:01:46;V3_2;Org line C
539;Accepted-Assigned;13.04.2012-14:02:47;V3_2;Org line C
539;Accepted-In Progress;13.04.2012-15:10:26;V3_2;Org line C
539;Accepted-Wait;13.04.2012-19:48:45;V3_2;Org line C
539;Accepted-Wait;16.04.2012-18:45:13;V3_2;Org line C
539;Queued-Awaiting Assignment;16.04.2012-18:51:31;V3_2;Org line C
539;Accepted-In Progress;16.04.2012-18:53:49;V3_2;Org line C
539;Accepted-In Progress;16.04.2012-18:55:18;V3_2;Org line C
539;Queued-Awaiting Assignment;16.04.2012-18:56:14;Dummy;Org line G4
539;Accepted-In Progress;17.04.2012-06:21:58;Dummy;Org line G4
539;Accepted-Assigned;18.04.2012-07:27:44;Dummy;Org line G4
539;Accepted-In Progress;08.05.2012-15:08:09;Dummy;Org line G4
539;Completed-Resolved;08.05.2012-15:08:41;Dummy;Org line G4
539;Completed-Closed;15.05.2012-23:21:50;Dummy;Org line G4
540;Accepted-In Progress;13.04.2012-13:56:54;A2_1;Org line A2
540;Accepted-In Progress;13.04.2012-13:57:48;A2_1;Org line A2
540;Accepted-Wait - User;13.04.2012-14:37:08;A2_1;Org line A2
540;Completed-Resolved;03.05.2012-20:03:28;A2_1;Org line A2
540;Completed-Closed;10.05.2012-23:24:55;A2_1;Org line A2
541;Accepted-In Progress;13.04.2012-13:41:40;V3_2;Org line C
541;Accepted-In Progress;13.04.2012-13:42:18;V3_2;Org line C
541;Accepted-In Progress;13.04.2012-14:11:01;V3_2;Org line C
541;Queued-Awaiting Assignment;13.04.2012-14:15:37;A2_2;Org line A2
541;Accepted-In Progress;13.04.2012-14:27:03;V3_2;Org line C
541;Queued-Awaiting Assignment;13.04.2012-14:27:33;A2_2;Org line A2
541;Accepted-In Progress;13.04.2012-14:41:03;A2_2;Org line A2
541;Queued-Awaiting Assignment;13.04.2012-14:50:47;V3_2;Org line C
541;Accepted-In Progress;17.04.2012-10:39:16;V3_2;Org line C
541;Accepted-Assigned;17.04.2012-10:40:05;V3_2;Org line C
541;Accepted-In Progress;17.04.2012-11:31:39;V3_2;Org line C
541;Queued-Awaiting Assignment;17.04.2012-11:40:22;A2_2;Org line A2
541;Accepted-In Progress;17.04.2012-11:47:58;A2_2;Org line A2
541;Accepted-Assigned;17.04.2012-11:48:14;A2_2;Org line A2
541;Accepted-In Progress;17.04.2012-12:34:39;A2_2;Org line A2
541;Queued-Awaiting Assignment;17.04.2012-12:50:03;V3_2;Org line C
541;Accepted-In Progress;18.04.2012-08:48:44;V3_2;Org line C
541;Accepted-Assigned;18.04.2012-08:49:19;V3_2;Org line C
541;Accepted-In Progress;18.04.2012-09:42:46;V3_2;Org line C
